Year,Month,Canton,Cases
2008,12,Turrialba,19
2009,1,Turrialba,2
2009,2,Turrialba,2
2009,3,Turrialba,1
2009,4,Turrialba,0
2009,5,Turrialba,0
2009,6,Turrialba,2
2009,7,Turrialba,2
2009,8,Turrialba,4
2009,9,Turrialba,3
2009,10,Turrialba,1
2009,11,Turrialba,4
2009,12,Turrialba,0
2010,1,Turrialba,1
2010,2,Turrialba,2
2010,3,Turrialba,2
2010,4,Turrialba,3
2010,5,Turrialba,5
2010,6,Turrialba,5
2010,7,Turrialba,24
2010,8,Turrialba,23
2010,9,Turrialba,11
2010,10,Turrialba,20
2010,11,Turrialba,7
2010,12,Turrialba,10
2011,1,Turrialba,1
2011,2,Turrialba,2
2011,3,Turrialba,4
2011,4,Turrialba,11
2011,5,Turrialba,3
2011,6,Turrialba,7
2011,7,Turrialba,22
2011,8,Turrialba,13
2011,9,Turrialba,14
2011,10,Turrialba,37
2011,11,Turrialba,26
2011,12,Turrialba,11
2012,1,Turrialba,3
2012,2,Turrialba,1
2012,3,Turrialba,0
2012,4,Turrialba,0
2012,5,Turrialba,0
2012,6,Turrialba,4
2012,7,Turrialba,3
2012,8,Turrialba,9
2012,9,Turrialba,11
2012,10,Turrialba,20
2012,11,Turrialba,1
2012,12,Turrialba,1
2013,1,Turrialba,5
2013,2,Turrialba,2
2013,3,Turrialba,12
2013,4,Turrialba,10
2013,5,Turrialba,18
2013,6,Turrialba,30
2013,7,Turrialba,116
2013,8,Turrialba,178
2013,9,Turrialba,127
2013,10,Turrialba,45
2013,11,Turrialba,35
2013,12,Turrialba,11
2014,1,Turrialba,3
2014,2,Turrialba,1
2014,3,Turrialba,0
2014,4,Turrialba,0
2014,5,Turrialba,3
2014,6,Turrialba,1
2014,7,Turrialba,6
2014,8,Turrialba,30
2014,9,Turrialba,5
2014,10,Turrialba,4
2014,11,Turrialba,12
2014,12,Turrialba,10
2015,1,Turrialba,0
2015,2,Turrialba,0
2015,3,Turrialba,0
2015,4,Turrialba,0
2015,5,Turrialba,0
2015,6,Turrialba,0
2015,7,Turrialba,1
2015,8,Turrialba,4
2015,9,Turrialba,0
2015,10,Turrialba,7
2015,11,Turrialba,12
2015,12,Turrialba,16
2016,1,Turrialba,4
2016,2,Turrialba,4
2016,3,Turrialba,3
2016,4,Turrialba,3
2016,5,Turrialba,1
2016,6,Turrialba,0
2016,7,Turrialba,2
2016,8,Turrialba,0
2016,9,Turrialba,9
2016,10,Turrialba,2
2016,11,Turrialba,6
2016,12,Turrialba,14
2017,1,Turrialba,4
2017,2,Turrialba,1
2017,3,Turrialba,1
2017,4,Turrialba,1
2017,5,Turrialba,0
2017,6,Turrialba,0
2017,7,Turrialba,0
2017,8,Turrialba,5
2017,9,Turrialba,14
2017,10,Turrialba,29
2017,11,Turrialba,13
2017,12,Turrialba,9
2018,1,Turrialba,3
2018,2,Turrialba,1
2018,3,Turrialba,1
2018,4,Turrialba,0
2018,5,Turrialba,4
2018,6,Turrialba,4
2018,7,Turrialba,0
2018,8,Turrialba,1
2018,9,Turrialba,5
2018,10,Turrialba,10
2018,11,Turrialba,8
2018,12,Turrialba,7
2019,1,Turrialba,0
2019,2,Turrialba,0
2019,3,Turrialba,0
2019,4,Turrialba,1
2019,5,Turrialba,4
2019,6,Turrialba,15
2019,7,Turrialba,40
2019,8,Turrialba,307
2019,9,Turrialba,251
2019,10,Turrialba,20
2019,11,Turrialba,18
2019,12,Turrialba,0
2020,1,Turrialba,9
2020,2,Turrialba,6
2020,3,Turrialba,2
2020,4,Turrialba,5
2020,5,Turrialba,10
2020,6,Turrialba,18
2020,7,Turrialba,19
2020,8,Turrialba,28
2020,9,Turrialba,8
2020,10,Turrialba,6
2020,11,Turrialba,5
2020,12,Turrialba,1
2021,1,Turrialba,4
2021,2,Turrialba,11
2021,3,Turrialba,6
2021,4,Turrialba,3
2021,5,Turrialba,0
2021,6,Turrialba,0
2021,7,Turrialba,0
2021,8,Turrialba,0
2021,9,Turrialba,0
2021,10,Turrialba,0
2021,11,Turrialba,0
2021,12,Turrialba,0
2000,1,Turrubares,0
2000,2,Turrubares,0
2000,3,Turrubares,0
2000,4,Turrubares,0
2000,5,Turrubares,0
2000,6,Turrubares,0
2000,7,Turrubares,0
2000,8,Turrubares,0
2000,9,Turrubares,0
2000,10,Turrubares,0
2000,11,Turrubares,0
2000,12,Turrubares,0
2001,1,Turrubares,0
2001,2,Turrubares,0
2001,3,Turrubares,1
2001,4,Turrubares,0
2001,5,Turrubares,0
2001,6,Turrubares,0
2001,7,Turrubares,0
2001,8,Turrubares,0
2001,9,Turrubares,0
2001,10,Turrubares,0
2001,11,Turrubares,0
2001,12,Turrubares,0
2002,1,Turrubares,0
2002,2,Turrubares,0
2002,3,Turrubares,0
2002,4,Turrubares,10
2002,5,Turrubares,0
2002,6,Turrubares,2
2002,7,Turrubares,2
2002,8,Turrubares,3
2002,9,Turrubares,5
2002,10,Turrubares,2
2002,11,Turrubares,1
2002,12,Turrubares,0
2003,1,Turrubares,0
2003,2,Turrubares,0
2003,3,Turrubares,0
2003,4,Turrubares,0
2003,5,Turrubares,7
2003,6,Turrubares,7
2003,7,Turrubares,3
2003,8,Turrubares,3
2003,9,Turrubares,0
2003,10,Turrubares,2
2003,11,Turrubares,3
2003,12,Turrubares,0
2004,1,Turrubares,1
2004,2,Turrubares,1
2004,3,Turrubares,0
2004,4,Turrubares,0
2004,5,Turrubares,0
2004,6,Turrubares,1
2004,7,Turrubares,4
2004,8,Turrubares,1
2004,9,Turrubares,2
2004,10,Turrubares,4
2004,11,Turrubares,2
2004,12,Turrubares,1
2005,1,Turrubares,0
2005,2,Turrubares,0
2005,3,Turrubares,0
2005,4,Turrubares,0
2005,5,Turrubares,3
2005,6,Turrubares,3
2005,7,Turrubares,3
2005,8,Turrubares,28
2005,9,Turrubares,15
2005,10,Turrubares,20
2005,11,Turrubares,6
2005,12,Turrubares,2
2006,1,Turrubares,2
2006,2,Turrubares,2
2006,3,Turrubares,2
2006,4,Turrubares,1
2006,5,Turrubares,1
2006,6,Turrubares,5
2006,7,Turrubares,9
2006,8,Turrubares,0
2006,9,Turrubares,1
2006,10,Turrubares,1
2006,11,Turrubares,2
2006,12,Turrubares,0
2007,1,Turrubares,1
2007,2,Turrubares,0
2007,3,Turrubares,1
2007,4,Turrubares,0
2007,5,Turrubares,1
2007,6,Turrubares,3
2007,7,Turrubares,1
2007,8,Turrubares,0
2007,9,Turrubares,1
2007,10,Turrubares,4
2007,11,Turrubares,2
2007,12,Turrubares,2
2008,1,Turrubares,1
2008,2,Turrubares,0
2008,3,Turrubares,0
2008,4,Turrubares,1
2008,5,Turrubares,3
2008,6,Turrubares,0
2008,7,Turrubares,0
2008,8,Turrubares,0
2008,9,Turrubares,0
2008,10,Turrubares,2
2008,11,Turrubares,0
2008,12,Turrubares,0
2009,1,Turrubares,0
2009,2,Turrubares,0
2009,3,Turrubares,0
2009,4,Turrubares,0
2009,5,Turrubares,0
2009,6,Turrubares,0
2009,7,Turrubares,0
2009,8,Turrubares,0
2009,9,Turrubares,0
2009,10,Turrubares,0
2009,11,Turrubares,0
2009,12,Turrubares,4
2010,1,Turrubares,2
2010,2,Turrubares,2
2010,3,Turrubares,0
2010,4,Turrubares,0
2010,5,Turrubares,0
2010,6,Turrubares,0
2010,7,Turrubares,0
2010,8,Turrubares,2
2010,9,Turrubares,1
2010,10,Turrubares,0
2010,11,Turrubares,0
2010,12,Turrubares,0
2011,1,Turrubares,2
2011,2,Turrubares,2
2011,3,Turrubares,0
2011,4,Turrubares,0
2011,5,Turrubares,1
2011,6,Turrubares,0
2011,7,Turrubares,0
2011,8,Turrubares,0
2011,9,Turrubares,0
2011,10,Turrubares,0
2011,11,Turrubares,2
2011,12,Turrubares,0
2012,1,Turrubares,2
2012,2,Turrubares,0
2012,3,Turrubares,0
2012,4,Turrubares,1
2012,5,Turrubares,0
2012,6,Turrubares,5
2012,7,Turrubares,8
2012,8,Turrubares,4
2012,9,Turrubares,4
2012,10,Turrubares,0
2012,11,Turrubares,26
2012,12,Turrubares,45
2013,1,Turrubares,45
2013,2,Turrubares,30
2013,3,Turrubares,9
2013,4,Turrubares,0
2013,5,Turrubares,4
2013,6,Turrubares,25
2013,7,Turrubares,7
2013,8,Turrubares,7
2013,9,Turrubares,5
2013,10,Turrubares,3
2013,11,Turrubares,0
2013,12,Turrubares,0
2014,1,Turrubares,0
2014,2,Turrubares,0
2014,3,Turrubares,0
2014,4,Turrubares,0
2014,5,Turrubares,0
2014,6,Turrubares,0
2014,7,Turrubares,0
2014,8,Turrubares,0
2014,9,Turrubares,0
2014,10,Turrubares,0
2014,11,Turrubares,0
2014,12,Turrubares,0
2015,1,Turrubares,0
2015,2,Turrubares,0
2015,3,Turrubares,0
2015,4,Turrubares,0
2015,5,Turrubares,0
2015,6,Turrubares,0
2015,7,Turrubares,0
2015,8,Turrubares,0
2015,9,Turrubares,0
2015,10,Turrubares,0
2015,11,Turrubares,0
2015,12,Turrubares,0
2016,1,Turrubares,0
2016,2,Turrubares,0
2016,3,Turrubares,0
2016,4,Turrubares,0
2016,5,Turrubares,0
2016,6,Turrubares,0
2016,7,Turrubares,0
2016,8,Turrubares,0
2016,9,Turrubares,0
2016,10,Turrubares,0
2016,11,Turrubares,0
2016,12,Turrubares,0
2017,1,Turrubares,0
2017,2,Turrubares,0
2017,3,Turrubares,0
2017,4,Turrubares,0
2017,5,Turrubares,0
2017,6,Turrubares,0
2017,7,Turrubares,0
2017,8,Turrubares,0
2017,9,Turrubares,0
2017,10,Turrubares,0
2017,11,Turrubares,0
2017,12,Turrubares,0
2018,1,Turrubares,0
2018,2,Turrubares,0
2018,3,Turrubares,0
2018,4,Turrubares,0
2018,5,Turrubares,0
2018,6,Turrubares,0
2018,7,Turrubares,0
2018,8,Turrubares,0
2018,9,Turrubares,0
2018,10,Turrubares,0
2018,11,Turrubares,0
2018,12,Turrubares,0
2019,1,Turrubares,0
2019,2,Turrubares,0
2019,3,Turrubares,0
2019,4,Turrubares,0
2019,5,Turrubares,1
2019,6,Turrubares,1
2019,7,Turrubares,0
2019,8,Turrubares,0
2019,9,Turrubares,0
2019,10,Turrubares,1
2019,11,Turrubares,2
2019,12,Turrubares,0
2020,1,Turrubares,0
2020,2,Turrubares,0
2020,3,Turrubares,0
2020,4,Turrubares,0
2020,5,Turrubares,0
2020,6,Turrubares,1
2020,7,Turrubares,0
2020,8,Turrubares,0
2020,9,Turrubares,0
2020,10,Turrubares,0
2020,11,Turrubares,0
2020,12,Turrubares,0
2021,1,Turrubares,0
2021,2,Turrubares,0
2021,3,Turrubares,0
2021,4,Turrubares,0
2021,5,Turrubares,0
2021,6,Turrubares,0
2021,7,Turrubares,0
2021,8,Turrubares,0
2021,9,Turrubares,0
2021,10,Turrubares,0
2021,11,Turrubares,0
2021,12,Turrubares,0
2000,1,Upala,0
2000,2,Upala,0
2000,3,Upala,0
2000,4,Upala,0
2000,5,Upala,0
2000,6,Upala,0
2000,7,Upala,1
2000,8,Upala,1
2000,9,Upala,0
2000,10,Upala,0
2000,11,Upala,0
2000,12,Upala,0
2001,1,Upala,0
2001,2,Upala,0
2001,3,Upala,0
2001,4,Upala,0
2001,5,Upala,0
2001,6,Upala,1
2001,7,Upala,0
2001,8,Upala,0
2001,9,Upala,9
2001,10,Upala,0
2001,11,Upala,1
2001,12,Upala,1
2002,1,Upala,0
2002,2,Upala,1
2002,3,Upala,0
2002,4,Upala,0
2002,5,Upala,0
2002,6,Upala,0
2002,7,Upala,0
2002,8,Upala,1
2002,9,Upala,3
2002,10,Upala,0
2002,11,Upala,0
2002,12,Upala,0
2003,1,Upala,3
2003,2,Upala,1
2003,3,Upala,0
2003,4,Upala,0
2003,5,Upala,0
2003,6,Upala,2
2003,7,Upala,2
2003,8,Upala,13
2003,9,Upala,1
2003,10,Upala,9
2003,11,Upala,23
2003,12,Upala,11
2004,1,Upala,8
2004,2,Upala,2
2004,3,Upala,7
2004,4,Upala,5
2004,5,Upala,6
2004,6,Upala,8
2004,7,Upala,6
2004,8,Upala,6
2004,9,Upala,0
2004,10,Upala,3
2004,11,Upala,0
2004,12,Upala,0
2005,1,Upala,1
2005,2,Upala,2
2005,3,Upala,2
2005,4,Upala,2
2005,5,Upala,6
2005,6,Upala,7
2005,7,Upala,17
2005,8,Upala,15
2005,9,Upala,19
2005,10,Upala,82
2005,11,Upala,10
2005,12,Upala,15
2006,1,Upala,4
2006,2,Upala,4
2006,3,Upala,3
2006,4,Upala,3
2006,5,Upala,4
2006,6,Upala,3
2006,7,Upala,15
2006,8,Upala,7
2006,9,Upala,2
2006,10,Upala,9
2006,11,Upala,13
2006,12,Upala,19
2007,1,Upala,18
2007,2,Upala,4
2007,3,Upala,5
2007,4,Upala,1
2007,5,Upala,7
2007,6,Upala,10
2007,7,Upala,26
2007,8,Upala,20
2007,9,Upala,31
2007,10,Upala,22
2007,11,Upala,12
2007,12,Upala,19
2008,1,Upala,15
2008,2,Upala,6
2008,3,Upala,2
2008,4,Upala,3
2008,5,Upala,6
2008,6,Upala,0
2008,7,Upala,2
2008,8,Upala,11
2008,9,Upala,3
2008,10,Upala,5
2008,11,Upala,1
2008,12,Upala,0
2009,1,Upala,3
2009,2,Upala,3
2009,3,Upala,1
2009,4,Upala,3
2009,5,Upala,3
2009,6,Upala,2
2009,7,Upala,0
2009,8,Upala,0
2009,9,Upala,0
2009,10,Upala,3
2009,11,Upala,0
2009,12,Upala,5
2010,1,Upala,3
2010,2,Upala,6
2010,3,Upala,4
2010,4,Upala,2
2010,5,Upala,4
2010,6,Upala,9
2010,7,Upala,36
2010,8,Upala,20
2010,9,Upala,22
2010,10,Upala,13
2010,11,Upala,3
2010,12,Upala,1
2011,1,Upala,2
2011,2,Upala,2
2011,3,Upala,1
2011,4,Upala,1
2011,5,Upala,3
2011,6,Upala,4
2011,7,Upala,7
2011,8,Upala,7
2011,9,Upala,11
2011,10,Upala,5
2011,11,Upala,27
2011,12,Upala,18
2012,1,Upala,6
2012,2,Upala,6
2012,3,Upala,4
2012,4,Upala,6
2012,5,Upala,34
2012,6,Upala,26
2012,7,Upala,10
2012,8,Upala,28
2012,9,Upala,30
2012,10,Upala,5
2012,11,Upala,10
2012,12,Upala,6
2013,1,Upala,7
2013,2,Upala,6
2013,3,Upala,10
2013,4,Upala,46
2013,5,Upala,65
2013,6,Upala,201
2013,7,Upala,437
2013,8,Upala,234
2013,9,Upala,56
2013,10,Upala,25
2013,11,Upala,19
2013,12,Upala,4
2014,1,Upala,68
2014,2,Upala,33
2014,3,Upala,0
2014,4,Upala,3
2014,5,Upala,3
2014,6,Upala,2
2014,7,Upala,1
2014,8,Upala,12
2014,9,Upala,23
2014,10,Upala,15
2014,11,Upala,5
2014,12,Upala,2
2015,1,Upala,1
2015,2,Upala,0
2015,3,Upala,0
2015,4,Upala,0
2015,5,Upala,0
2015,6,Upala,0
2015,7,Upala,2
2015,8,Upala,1
2015,9,Upala,1
2015,10,Upala,0
2015,11,Upala,2
2015,12,Upala,0
2016,1,Upala,5
2016,2,Upala,2
2016,3,Upala,3
2016,4,Upala,0
2016,5,Upala,1
2016,6,Upala,1
2016,7,Upala,7
2016,8,Upala,1
2016,9,Upala,2
2016,10,Upala,1
2016,11,Upala,2
2016,12,Upala,7
2017,1,Upala,1
2017,2,Upala,1
2017,3,Upala,2
2017,4,Upala,0
2017,5,Upala,2
2017,6,Upala,5
2017,7,Upala,0
2017,8,Upala,3
2017,9,Upala,3
2017,10,Upala,1
2017,11,Upala,0
2017,12,Upala,0
2018,1,Upala,1
2018,2,Upala,1
2018,3,Upala,2
2018,4,Upala,0
2018,5,Upala,0
2018,6,Upala,1
2018,7,Upala,2
2018,8,Upala,0
2018,9,Upala,0
2018,10,Upala,0
2018,11,Upala,7
2018,12,Upala,0
2019,1,Upala,1
2019,2,Upala,0
2019,3,Upala,2
2019,4,Upala,2
2019,5,Upala,1
2019,6,Upala,1
2019,7,Upala,4
2019,8,Upala,5
2019,9,Upala,4
2019,10,Upala,6
2019,11,Upala,0
2019,12,Upala,0
2020,1,Upala,1
2020,2,Upala,0
2020,3,Upala,0
2020,4,Upala,1
2020,5,Upala,0
2020,6,Upala,0
2020,7,Upala,0
2020,8,Upala,0
2020,9,Upala,1
2020,10,Upala,1
2020,11,Upala,0
2020,12,Upala,0
2021,1,Upala,0
2021,2,Upala,0
2021,3,Upala,0
2021,4,Upala,0
2021,5,Upala,0
2021,6,Upala,0
2021,7,Upala,0
2021,8,Upala,0
2021,9,Upala,0
2021,10,Upala,0
2021,11,Upala,0
2021,12,Upala,0
2000,1,Valverde Vega,0
2000,2,Valverde Vega,0
2000,3,Valverde Vega,0
2000,4,Valverde Vega,0
2000,5,Valverde Vega,0
2000,6,Valverde Vega,0
2000,7,Valverde Vega,0
2000,8,Valverde Vega,0
2000,9,Valverde Vega,0
2000,10,Valverde Vega,0
2000,11,Valverde Vega,0
2000,12,Valverde Vega,0
2001,1,Valverde Vega,0
2001,2,Valverde Vega,0
2001,3,Valverde Vega,0
2001,4,Valverde Vega,0
2001,5,Valverde Vega,0
2001,6,Valverde Vega,0
2001,7,Valverde Vega,0
2001,8,Valverde Vega,0
2001,9,Valverde Vega,0
2001,10,Valverde Vega,0
2001,11,Valverde Vega,0
2001,12,Valverde Vega,0
2002,1,Valverde Vega,0
2002,2,Valverde Vega,0
2002,3,Valverde Vega,0
2002,4,Valverde Vega,0
2002,5,Valverde Vega,0
2002,6,Valverde Vega,0
2002,7,Valverde Vega,0
2002,8,Valverde Vega,0
2002,9,Valverde Vega,0
2002,10,Valverde Vega,0
2002,11,Valverde Vega,0
2002,12,Valverde Vega,0
2003,1,Valverde Vega,0
2003,2,Valverde Vega,1
2003,3,Valverde Vega,0
2003,4,Valverde Vega,0
2003,5,Valverde Vega,0
2003,6,Valverde Vega,0
2003,7,Valverde Vega,0
2003,8,Valverde Vega,1
2003,9,Valverde Vega,0
2003,10,Valverde Vega,0
2003,11,Valverde Vega,0
2003,12,Valverde Vega,0
2004,1,Valverde Vega,0
2004,2,Valverde Vega,0
2004,3,Valverde Vega,0
2004,4,Valverde Vega,0
2004,5,Valverde Vega,0
2004,6,Valverde Vega,0
2004,7,Valverde Vega,0
2004,8,Valverde Vega,0
2004,9,Valverde Vega,0
2004,10,Valverde Vega,0
2004,11,Valverde Vega,0
2004,12,Valverde Vega,0
2005,1,Valverde Vega,0
2005,2,Valverde Vega,0
2005,3,Valverde Vega,0
2005,4,Valverde Vega,0
2005,5,Valverde Vega,0
2005,6,Valverde Vega,0
2005,7,Valverde Vega,0
2005,8,Valverde Vega,0
2005,9,Valverde Vega,0
2005,10,Valverde Vega,0
2005,11,Valverde Vega,0
2005,12,Valverde Vega,0
2006,1,Valverde Vega,0
2006,2,Valverde Vega,0
2006,3,Valverde Vega,0
2006,4,Valverde Vega,0
2006,5,Valverde Vega,0
2006,6,Valverde Vega,0
2006,7,Valverde Vega,0
2006,8,Valverde Vega,0
2006,9,Valverde Vega,0
2006,10,Valverde Vega,0
2006,11,Valverde Vega,0
2006,12,Valverde Vega,0
2007,1,Valverde Vega,0
2007,2,Valverde Vega,0
2007,3,Valverde Vega,0
2007,4,Valverde Vega,0
2007,5,Valverde Vega,0
2007,6,Valverde Vega,1
2007,7,Valverde Vega,0
2007,8,Valverde Vega,0
2007,9,Valverde Vega,0
2007,10,Valverde Vega,0
2007,11,Valverde Vega,0
2007,12,Valverde Vega,0
2008,1,Valverde Vega,1
2008,2,Valverde Vega,0
2008,3,Valverde Vega,0
2008,4,Valverde Vega,0
2008,5,Valverde Vega,0
2008,6,Valverde Vega,0
2008,7,Valverde Vega,0
2008,8,Valverde Vega,0
2008,9,Valverde Vega,0
2008,10,Valverde Vega,0
2008,11,Valverde Vega,0
2008,12,Valverde Vega,0
2009,1,Valverde Vega,0
2009,2,Valverde Vega,0
2009,3,Valverde Vega,0
2009,4,Valverde Vega,0
2009,5,Valverde Vega,0
2009,6,Valverde Vega,0
2009,7,Valverde Vega,0
2009,8,Valverde Vega,0
2009,9,Valverde Vega,0
2009,10,Valverde Vega,0
2009,11,Valverde Vega,0
2009,12,Valverde Vega,0
2010,1,Valverde Vega,0
2010,2,Valverde Vega,0
2010,3,Valverde Vega,0
2010,4,Valverde Vega,0
2010,5,Valverde Vega,0
2010,6,Valverde Vega,1
2010,7,Valverde Vega,2
2010,8,Valverde Vega,1
2010,9,Valverde Vega,0
2010,10,Valverde Vega,0
2010,11,Valverde Vega,0
2010,12,Valverde Vega,0
2011,1,Valverde Vega,0
2011,2,Valverde Vega,0
2011,3,Valverde Vega,0
2011,4,Valverde Vega,0
2011,5,Valverde Vega,0
2011,6,Valverde Vega,0
2011,7,Valverde Vega,0
2011,8,Valverde Vega,0
2011,9,Valverde Vega,0
2011,10,Valverde Vega,0
2011,11,Valverde Vega,0
2011,12,Valverde Vega,0
2012,1,Valverde Vega,0
2012,2,Valverde Vega,0
2012,3,Valverde Vega,1
2012,4,Valverde Vega,0
2012,5,Valverde Vega,0
2012,6,Valverde Vega,0
2012,7,Valverde Vega,0
2012,8,Valverde Vega,0
2012,9,Valverde Vega,0
2012,10,Valverde Vega,0
2012,11,Valverde Vega,0
2012,12,Valverde Vega,0
2013,1,Valverde Vega,1
2013,2,Valverde Vega,0
2013,3,Valverde Vega,0
2013,4,Valverde Vega,1
2013,5,Valverde Vega,9
2013,6,Valverde Vega,7
2013,7,Valverde Vega,13
2013,8,Valverde Vega,9
2013,9,Valverde Vega,5
2013,10,Valverde Vega,0
2013,11,Valverde Vega,1
2013,12,Valverde Vega,0
2014,1,Valverde Vega,0
2014,2,Valverde Vega,0
2014,3,Valverde Vega,0
2014,4,Valverde Vega,0
2014,5,Valverde Vega,0
2014,6,Valverde Vega,0
2014,7,Valverde Vega,0
2014,8,Valverde Vega,0
2014,9,Valverde Vega,0
2014,10,Valverde Vega,0
2014,11,Valverde Vega,0
2014,12,Valverde Vega,0
2015,1,Valverde Vega,0
2015,2,Valverde Vega,0
2015,3,Valverde Vega,0
2015,4,Valverde Vega,0
2015,5,Valverde Vega,0
2015,6,Valverde Vega,0
2015,7,Valverde Vega,0
2015,8,Valverde Vega,0
2015,9,Valverde Vega,0
2015,10,Valverde Vega,0
2015,11,Valverde Vega,0
2015,12,Valverde Vega,0
2016,1,Valverde Vega,1
2016,2,Valverde Vega,2
2016,3,Valverde Vega,0
2016,4,Valverde Vega,0
2016,5,Valverde Vega,0
2016,6,Valverde Vega,10
2016,7,Valverde Vega,0
2016,8,Valverde Vega,0
2016,9,Valverde Vega,0
2016,10,Valverde Vega,0
2016,11,Valverde Vega,0
2016,12,Valverde Vega,0
2017,1,Valverde Vega,0
2017,2,Valverde Vega,1
2017,3,Valverde Vega,0
2017,4,Valverde Vega,0
2017,5,Valverde Vega,0
2017,6,Valverde Vega,0
2017,7,Valverde Vega,0
2017,8,Valverde Vega,0
2017,9,Valverde Vega,0
2017,10,Valverde Vega,0
2017,11,Valverde Vega,0
2017,12,Valverde Vega,0
2018,1,Valverde Vega,0
2018,2,Valverde Vega,0
2018,3,Valverde Vega,0
2018,4,Valverde Vega,0
2018,5,Valverde Vega,0
2018,6,Valverde Vega,0
2018,7,Valverde Vega,0
2018,8,Valverde Vega,0
2018,9,Valverde Vega,0
2018,10,Valverde Vega,0
2018,11,Valverde Vega,0
2018,12,Valverde Vega,0
2019,1,Valverde Vega,0
2019,2,Valverde Vega,0
2019,3,Valverde Vega,0
2019,4,Valverde Vega,0
2019,5,Valverde Vega,1
2019,6,Valverde Vega,1
2019,7,Valverde Vega,0
2019,8,Valverde Vega,0
2019,9,Valverde Vega,0
2019,10,Valverde Vega,0
2019,11,Valverde Vega,0
2019,12,Valverde Vega,0
2020,1,Valverde Vega,0
2020,2,Valverde Vega,0
2020,3,Valverde Vega,0
2020,4,Valverde Vega,0
2020,5,Valverde Vega,0
2020,6,Valverde Vega,0
2020,7,Valverde Vega,1
2020,8,Valverde Vega,0
2020,9,Valverde Vega,1
2020,10,Valverde Vega,0
2020,11,Valverde Vega,0
2020,12,Valverde Vega,0
2021,1,Valverde Vega,0
2021,2,Valverde Vega,0
2021,3,Valverde Vega,0
2021,4,Valverde Vega,0
2021,5,Valverde Vega,0
2021,6,Valverde Vega,0
2021,7,Valverde Vega,0
2021,8,Valverde Vega,0
2021,9,Valverde Vega,0
2021,10,Valverde Vega,0
2021,11,Valverde Vega,0
2021,12,Valverde Vega,0
2000,1,Vasquez de Coronado,0
2000,2,Vasquez de Coronado,0
2000,3,Vasquez de Coronado,0
2000,4,Vasquez de Coronado,0
2000,5,Vasquez de Coronado,0
2000,6,Vasquez de Coronado,0
2000,7,Vasquez de Coronado,0
2000,8,Vasquez de Coronado,0
2000,9,Vasquez de Coronado,0
2000,10,Vasquez de Coronado,0
2000,11,Vasquez de Coronado,0
2000,12,Vasquez de Coronado,0
2001,1,Vasquez de Coronado,0
2001,2,Vasquez de Coronado,0
2001,3,Vasquez de Coronado,0
2001,4,Vasquez de Coronado,0
2001,5,Vasquez de Coronado,1
2001,6,Vasquez de Coronado,0
2001,7,Vasquez de Coronado,0
2001,8,Vasquez de Coronado,1
2001,9,Vasquez de Coronado,3
2001,10,Vasquez de Coronado,3
2001,11,Vasquez de Coronado,1
2001,12,Vasquez de Coronado,0
2002,1,Vasquez de Coronado,0
2002,2,Vasquez de Coronado,0
2002,3,Vasquez de Coronado,0
2002,4,Vasquez de Coronado,0
2002,5,Vasquez de Coronado,0
2002,6,Vasquez de Coronado,0
2002,7,Vasquez de Coronado,0
2002,8,Vasquez de Coronado,2
2002,9,Vasquez de Coronado,6
2002,10,Vasquez de Coronado,4
2002,11,Vasquez de Coronado,4
2002,12,Vasquez de Coronado,0
2003,1,Vasquez de Coronado,0
2003,2,Vasquez de Coronado,0
2003,3,Vasquez de Coronado,0
2003,4,Vasquez de Coronado,0
2003,5,Vasquez de Coronado,0
2003,6,Vasquez de Coronado,1
2003,7,Vasquez de Coronado,3
2003,8,Vasquez de Coronado,4
2003,9,Vasquez de Coronado,2
2003,10,Vasquez de Coronado,1
2003,11,Vasquez de Coronado,6
2003,12,Vasquez de Coronado,1
2004,1,Vasquez de Coronado,1
2004,2,Vasquez de Coronado,0
2004,3,Vasquez de Coronado,2
2004,4,Vasquez de Coronado,3
2004,5,Vasquez de Coronado,0
2004,6,Vasquez de Coronado,0
2004,7,Vasquez de Coronado,2
2004,8,Vasquez de Coronado,2
2004,9,Vasquez de Coronado,0
2004,10,Vasquez de Coronado,0
2004,11,Vasquez de Coronado,1
2004,12,Vasquez de Coronado,1
2005,1,Vasquez de Coronado,2
2005,2,Vasquez de Coronado,2
2005,3,Vasquez de Coronado,0
2005,4,Vasquez de Coronado,1
2005,5,Vasquez de Coronado,4
2005,6,Vasquez de Coronado,4
2005,7,Vasquez de Coronado,3
2005,8,Vasquez de Coronado,11
2005,9,Vasquez de Coronado,32
2005,10,Vasquez de Coronado,55
2005,11,Vasquez de Coronado,27
2005,12,Vasquez de Coronado,8
2006,1,Vasquez de Coronado,7
2006,2,Vasquez de Coronado,4
2006,3,Vasquez de Coronado,2
2006,4,Vasquez de Coronado,3
2006,5,Vasquez de Coronado,4
2006,6,Vasquez de Coronado,11
2006,7,Vasquez de Coronado,9
2006,8,Vasquez de Coronado,3
2006,9,Vasquez de Coronado,8
2006,10,Vasquez de Coronado,7
2006,11,Vasquez de Coronado,6
2006,12,Vasquez de Coronado,4
2007,1,Vasquez de Coronado,10
2007,2,Vasquez de Coronado,6
2007,3,Vasquez de Coronado,3
2007,4,Vasquez de Coronado,5
2007,5,Vasquez de Coronado,5
2007,6,Vasquez de Coronado,9
2007,7,Vasquez de Coronado,33
