"","Year","Month","Canton","Cases"
"2714",2012,2,"Guacimo",31
"2715",2012,3,"Guacimo",34
"2716",2012,4,"Guacimo",25
"2717",2012,5,"Guacimo",31
"2718",2012,6,"Guacimo",54
"2719",2012,7,"Guacimo",29
"2720",2012,8,"Guacimo",81
"2721",2012,9,"Guacimo",124
"2722",2012,10,"Guacimo",81
"2723",2012,11,"Guacimo",100
"2724",2012,12,"Guacimo",66
"2725",2013,1,"Guacimo",42
"2726",2013,2,"Guacimo",14
"2727",2013,3,"Guacimo",20
"2728",2013,4,"Guacimo",32
"2729",2013,5,"Guacimo",40
"2730",2013,6,"Guacimo",124
"2731",2013,7,"Guacimo",190
"2732",2013,8,"Guacimo",390
"2733",2013,9,"Guacimo",260
"2734",2013,10,"Guacimo",127
"2735",2013,11,"Guacimo",75
"2736",2013,12,"Guacimo",17
"2737",2014,1,"Guacimo",19
"2738",2014,2,"Guacimo",15
"2739",2014,3,"Guacimo",18
"2740",2014,4,"Guacimo",22
"2741",2014,5,"Guacimo",42
"2742",2014,6,"Guacimo",42
"2743",2014,7,"Guacimo",38
"2744",2014,8,"Guacimo",54
"2745",2014,9,"Guacimo",16
"2746",2014,10,"Guacimo",8
"2747",2014,11,"Guacimo",9
"2748",2014,12,"Guacimo",6
"2749",2015,1,"Guacimo",3
"2750",2015,2,"Guacimo",1
"2751",2015,3,"Guacimo",1
"2752",2015,4,"Guacimo",0
"2753",2015,5,"Guacimo",2
"2754",2015,6,"Guacimo",3
"2755",2015,7,"Guacimo",0
"2756",2015,8,"Guacimo",6
"2757",2015,9,"Guacimo",4
"2758",2015,10,"Guacimo",10
"2759",2015,11,"Guacimo",5
"2760",2015,12,"Guacimo",4
"2761",2016,1,"Guacimo",2
"2762",2016,2,"Guacimo",1
"2763",2016,3,"Guacimo",2
"2764",2016,4,"Guacimo",0
"2765",2016,5,"Guacimo",5
"2766",2016,6,"Guacimo",17
"2767",2016,7,"Guacimo",11
"2768",2016,8,"Guacimo",31
"2769",2016,9,"Guacimo",23
"2770",2016,10,"Guacimo",25
"2771",2016,11,"Guacimo",20
"2772",2016,12,"Guacimo",10
"2773",2017,1,"Guacimo",3
"2774",2017,2,"Guacimo",7
"2775",2017,3,"Guacimo",12
"2776",2017,4,"Guacimo",16
"2777",2017,5,"Guacimo",23
"2778",2017,6,"Guacimo",40
"2779",2017,7,"Guacimo",106
"2780",2017,8,"Guacimo",68
"2781",2017,9,"Guacimo",67
"2782",2017,10,"Guacimo",30
"2783",2017,11,"Guacimo",14
"2784",2017,12,"Guacimo",8
"2785",2018,1,"Guacimo",3
"2786",2018,2,"Guacimo",11
"2787",2018,3,"Guacimo",14
"2788",2018,4,"Guacimo",10
"2789",2018,5,"Guacimo",4
"2790",2018,6,"Guacimo",9
"2791",2018,7,"Guacimo",13
"2792",2018,8,"Guacimo",6
"2793",2018,9,"Guacimo",7
"2794",2018,10,"Guacimo",15
"2795",2018,11,"Guacimo",12
"2796",2018,12,"Guacimo",17
"2797",2019,1,"Guacimo",7
"2798",2019,2,"Guacimo",11
"2799",2019,3,"Guacimo",19
"2800",2019,4,"Guacimo",11
"2801",2019,5,"Guacimo",13
"2802",2019,6,"Guacimo",45
"2803",2019,7,"Guacimo",87
"2804",2019,8,"Guacimo",144
"2805",2019,9,"Guacimo",67
"2806",2019,10,"Guacimo",92
"2807",2019,11,"Guacimo",76
"2808",2019,12,"Guacimo",35
"2809",2020,1,"Guacimo",40
"2810",2020,2,"Guacimo",35
"2811",2020,3,"Guacimo",18
"2812",2020,4,"Guacimo",44
"2813",2020,5,"Guacimo",73
"2814",2020,6,"Guacimo",88
"2815",2020,7,"Guacimo",80
"2816",2020,8,"Guacimo",86
"2817",2020,9,"Guacimo",33
"2818",2020,10,"Guacimo",38
"2819",2020,11,"Guacimo",26
"2820",2020,12,"Guacimo",24
"2821",2021,1,"Guacimo",26
"2822",2021,2,"Guacimo",16
"2823",2021,3,"Guacimo",2
"2824",2021,4,"Guacimo",10
"2825",2021,5,"Guacimo",0
"2826",2021,6,"Guacimo",0
"2827",2021,7,"Guacimo",0
"2828",2021,8,"Guacimo",0
"2829",2021,9,"Guacimo",0
"2830",2021,10,"Guacimo",0
"2831",2021,11,"Guacimo",0
"2832",2021,12,"Guacimo",0
"2833",2000,1,"La Cruz",1
"2834",2000,2,"La Cruz",0
"2835",2000,3,"La Cruz",0
"2836",2000,4,"La Cruz",0
"2837",2000,5,"La Cruz",0
"2838",2000,6,"La Cruz",0
"2839",2000,7,"La Cruz",0
"2840",2000,8,"La Cruz",2
"2841",2000,9,"La Cruz",1
"2842",2000,10,"La Cruz",2
"2843",2000,11,"La Cruz",2
"2844",2000,12,"La Cruz",0
"2845",2001,1,"La Cruz",1
"2846",2001,2,"La Cruz",0
"2847",2001,3,"La Cruz",0
"2848",2001,4,"La Cruz",0
"2849",2001,5,"La Cruz",0
"2850",2001,6,"La Cruz",0
"2851",2001,7,"La Cruz",0
"2852",2001,8,"La Cruz",0
"2853",2001,9,"La Cruz",7
"2854",2001,10,"La Cruz",2
"2855",2001,11,"La Cruz",4
"2856",2001,12,"La Cruz",2
"2857",2002,1,"La Cruz",4
"2858",2002,2,"La Cruz",1
"2859",2002,3,"La Cruz",1
"2860",2002,4,"La Cruz",0
"2861",2002,5,"La Cruz",1
"2862",2002,6,"La Cruz",1
"2863",2002,7,"La Cruz",1
"2864",2002,8,"La Cruz",0
"2865",2002,9,"La Cruz",10
"2866",2002,10,"La Cruz",2
"2867",2002,11,"La Cruz",6
"2868",2002,12,"La Cruz",2
"2869",2003,1,"La Cruz",9
"2870",2003,2,"La Cruz",0
"2871",2003,3,"La Cruz",3
"2872",2003,4,"La Cruz",0
"2873",2003,5,"La Cruz",1
"2874",2003,6,"La Cruz",1
"2875",2003,7,"La Cruz",3
"2876",2003,8,"La Cruz",15
"2877",2003,9,"La Cruz",9
"2878",2003,10,"La Cruz",11
"2879",2003,11,"La Cruz",144
"2880",2003,12,"La Cruz",207
"2881",2004,1,"La Cruz",10
"2882",2004,2,"La Cruz",12
"2883",2004,3,"La Cruz",3
"2884",2004,4,"La Cruz",0
"2885",2004,5,"La Cruz",2
"2886",2004,6,"La Cruz",2
"2887",2004,7,"La Cruz",8
"2888",2004,8,"La Cruz",5
"2889",2004,9,"La Cruz",3
"2890",2004,10,"La Cruz",7
"2891",2004,11,"La Cruz",5
"2892",2004,12,"La Cruz",3
"2893",2005,1,"La Cruz",3
"2894",2005,2,"La Cruz",11
"2895",2005,3,"La Cruz",6
"2896",2005,4,"La Cruz",1
"2897",2005,5,"La Cruz",2
"2898",2005,6,"La Cruz",0
"2899",2005,7,"La Cruz",39
"2900",2005,8,"La Cruz",87
"2901",2005,9,"La Cruz",115
"2902",2005,10,"La Cruz",100
"2903",2005,11,"La Cruz",41
"2904",2005,12,"La Cruz",17
"2905",2006,1,"La Cruz",2
"2906",2006,2,"La Cruz",0
"2907",2006,3,"La Cruz",0
"2908",2006,4,"La Cruz",0
"2909",2006,5,"La Cruz",1
"2910",2006,6,"La Cruz",0
"2911",2006,7,"La Cruz",3
"2912",2006,8,"La Cruz",11
"2913",2006,9,"La Cruz",0
"2914",2006,10,"La Cruz",0
"2915",2006,11,"La Cruz",7
"2916",2006,12,"La Cruz",16
"2917",2007,1,"La Cruz",29
"2918",2007,2,"La Cruz",5
"2919",2007,3,"La Cruz",2
"2920",2007,4,"La Cruz",0
"2921",2007,5,"La Cruz",1
"2922",2007,6,"La Cruz",6
"2923",2007,7,"La Cruz",20
"2924",2007,8,"La Cruz",86
"2925",2007,9,"La Cruz",228
"2926",2007,10,"La Cruz",146
"2927",2007,11,"La Cruz",82
"2928",2007,12,"La Cruz",20
"2929",2008,1,"La Cruz",7
"2930",2008,2,"La Cruz",1
"2931",2008,3,"La Cruz",0
"2932",2008,4,"La Cruz",2
"2933",2008,5,"La Cruz",1
"2934",2008,6,"La Cruz",2
"2935",2008,7,"La Cruz",0
"2936",2008,8,"La Cruz",1
"2937",2008,9,"La Cruz",1
"2938",2008,10,"La Cruz",17
"2939",2008,11,"La Cruz",5
"2940",2008,12,"La Cruz",2
"2941",2009,1,"La Cruz",7
"2942",2009,2,"La Cruz",1
"2943",2009,3,"La Cruz",0
"2944",2009,4,"La Cruz",1
"2945",2009,5,"La Cruz",3
"2946",2009,6,"La Cruz",5
"2947",2009,7,"La Cruz",6
"2948",2009,8,"La Cruz",8
"2949",2009,9,"La Cruz",2
"2950",2009,10,"La Cruz",8
"2951",2009,11,"La Cruz",13
"2952",2009,12,"La Cruz",17
"2953",2010,1,"La Cruz",16
"2954",2010,2,"La Cruz",13
"2955",2010,3,"La Cruz",4
"2956",2010,4,"La Cruz",3
"2957",2010,5,"La Cruz",1
"2958",2010,6,"La Cruz",8
"2959",2010,7,"La Cruz",8
"2960",2010,8,"La Cruz",54
"2961",2010,9,"La Cruz",34
"2962",2010,10,"La Cruz",42
"2963",2010,11,"La Cruz",12
"2964",2010,12,"La Cruz",7
"2965",2011,1,"La Cruz",4
"2966",2011,2,"La Cruz",1
"2967",2011,3,"La Cruz",4
"2968",2011,4,"La Cruz",0
"2969",2011,5,"La Cruz",0
"2970",2011,6,"La Cruz",0
"2971",2011,7,"La Cruz",2
"2972",2011,8,"La Cruz",2
"2973",2011,9,"La Cruz",0
"2974",2011,10,"La Cruz",3
"2975",2011,11,"La Cruz",1
"2976",2011,12,"La Cruz",1
"2977",2012,1,"La Cruz",5
"2978",2012,2,"La Cruz",2
"2979",2012,3,"La Cruz",0
"2980",2012,4,"La Cruz",1
"2981",2012,5,"La Cruz",0
"2982",2012,6,"La Cruz",1
"2983",2012,7,"La Cruz",1
"2984",2012,8,"La Cruz",1
"2985",2012,9,"La Cruz",14
"2986",2012,10,"La Cruz",25
"2987",2012,11,"La Cruz",51
"2988",2012,12,"La Cruz",36
"2989",2013,1,"La Cruz",14
"2990",2013,2,"La Cruz",2
"2991",2013,3,"La Cruz",1
"2992",2013,4,"La Cruz",3
"2993",2013,5,"La Cruz",0
"2994",2013,6,"La Cruz",2
"2995",2013,7,"La Cruz",9
"2996",2013,8,"La Cruz",46
"2997",2013,9,"La Cruz",47
"2998",2013,10,"La Cruz",105
"2999",2013,11,"La Cruz",156
"3000",2013,12,"La Cruz",30
"3001",2014,1,"La Cruz",7
"3002",2014,2,"La Cruz",17
"3003",2014,3,"La Cruz",1
"3004",2014,4,"La Cruz",0
"3005",2014,5,"La Cruz",0
"3006",2014,6,"La Cruz",0
"3007",2014,7,"La Cruz",0
"3008",2014,8,"La Cruz",0
"3009",2014,9,"La Cruz",1
"3010",2014,10,"La Cruz",1
"3011",2014,11,"La Cruz",2
"3012",2014,12,"La Cruz",1
"3013",2015,1,"La Cruz",0
"3014",2015,2,"La Cruz",0
"3015",2015,3,"La Cruz",0
"3016",2015,4,"La Cruz",0
"3017",2015,5,"La Cruz",4
"3018",2015,6,"La Cruz",1
"3019",2015,7,"La Cruz",1
"3020",2015,8,"La Cruz",1
"3021",2015,9,"La Cruz",1
"3022",2015,10,"La Cruz",5
"3023",2015,11,"La Cruz",18
"3024",2015,12,"La Cruz",35
"3025",2016,1,"La Cruz",19
"3026",2016,2,"La Cruz",4
"3027",2016,3,"La Cruz",0
"3028",2016,4,"La Cruz",1
"3029",2016,5,"La Cruz",1
"3030",2016,6,"La Cruz",2
"3031",2016,7,"La Cruz",2
"3032",2016,8,"La Cruz",7
"3033",2016,9,"La Cruz",24
"3034",2016,10,"La Cruz",17
"3035",2016,11,"La Cruz",8
"3036",2016,12,"La Cruz",8
"3037",2017,1,"La Cruz",1
"3038",2017,2,"La Cruz",0
"3039",2017,3,"La Cruz",2
"3040",2017,4,"La Cruz",1
"3041",2017,5,"La Cruz",0
"3042",2017,6,"La Cruz",1
"3043",2017,7,"La Cruz",1
"3044",2017,8,"La Cruz",4
"3045",2017,9,"La Cruz",6
"3046",2017,10,"La Cruz",0
"3047",2017,11,"La Cruz",0
"3048",2017,12,"La Cruz",0
"3049",2018,1,"La Cruz",0
"3050",2018,2,"La Cruz",2
"3051",2018,3,"La Cruz",1
"3052",2018,4,"La Cruz",1
"3053",2018,5,"La Cruz",1
"3054",2018,6,"La Cruz",3
"3055",2018,7,"La Cruz",3
"3056",2018,8,"La Cruz",1
"3057",2018,9,"La Cruz",0
"3058",2018,10,"La Cruz",0
"3059",2018,11,"La Cruz",0
"3060",2018,12,"La Cruz",2
"3061",2019,1,"La Cruz",2
"3062",2019,2,"La Cruz",0
"3063",2019,3,"La Cruz",4
"3064",2019,4,"La Cruz",2
"3065",2019,5,"La Cruz",0
"3066",2019,6,"La Cruz",1
"3067",2019,7,"La Cruz",7
"3068",2019,8,"La Cruz",31
"3069",2019,9,"La Cruz",77
"3070",2019,10,"La Cruz",124
"3071",2019,11,"La Cruz",89
"3072",2019,12,"La Cruz",19
"3073",2020,1,"La Cruz",0
"3074",2020,2,"La Cruz",0
"3075",2020,3,"La Cruz",0
"3076",2020,4,"La Cruz",0
"3077",2020,5,"La Cruz",0
"3078",2020,6,"La Cruz",0
"3079",2020,7,"La Cruz",0
"3080",2020,8,"La Cruz",0
"3081",2020,9,"La Cruz",0
"3082",2020,10,"La Cruz",0
"3083",2020,11,"La Cruz",0
"3084",2020,12,"La Cruz",0
"3085",2021,1,"La Cruz",0
"3086",2021,2,"La Cruz",1
"3087",2021,3,"La Cruz",0
"3088",2021,4,"La Cruz",0
"3089",2000,1,"Liberia",9
"3090",2000,2,"Liberia",0
"3091",2000,3,"Liberia",0
"3092",2000,4,"Liberia",0
"3093",2000,5,"Liberia",1
"3094",2000,6,"Liberia",0
"3095",2000,7,"Liberia",0
"3096",2000,8,"Liberia",0
"3097",2000,9,"Liberia",19
"3098",2000,10,"Liberia",22
"3099",2000,11,"Liberia",38
"3100",2000,12,"Liberia",42
"3101",2001,1,"Liberia",18
"3102",2001,2,"Liberia",15
"3103",2001,3,"Liberia",5
"3104",2001,4,"Liberia",0
"3105",2001,5,"Liberia",1
"3106",2001,6,"Liberia",6
"3107",2001,7,"Liberia",1
"3108",2001,8,"Liberia",5
"3109",2001,9,"Liberia",106
"3110",2001,10,"Liberia",280
"3111",2001,11,"Liberia",185
"3112",2001,12,"Liberia",89
"3113",2002,1,"Liberia",24
"3114",2002,2,"Liberia",3
"3115",2002,3,"Liberia",0
"3116",2002,4,"Liberia",1
"3117",2002,5,"Liberia",0
"3118",2002,6,"Liberia",0
"3119",2002,7,"Liberia",1
"3120",2002,8,"Liberia",7
"3121",2002,9,"Liberia",24
"3122",2002,10,"Liberia",14
"3123",2002,11,"Liberia",5
"3124",2002,12,"Liberia",3
"3125",2003,1,"Liberia",34
"3126",2003,2,"Liberia",0
"3127",2003,3,"Liberia",4
"3128",2003,4,"Liberia",3
"3129",2003,5,"Liberia",2
"3130",2003,6,"Liberia",6
"3131",2003,7,"Liberia",25
"3132",2003,8,"Liberia",231
"3133",2003,9,"Liberia",263
"3134",2003,10,"Liberia",629
"3135",2003,11,"Liberia",686
"3136",2003,12,"Liberia",256
"3137",2004,1,"Liberia",67
"3138",2004,2,"Liberia",12
"3139",2004,3,"Liberia",10
"3140",2004,4,"Liberia",5
"3141",2004,5,"Liberia",5
"3142",2004,6,"Liberia",22
"3143",2004,7,"Liberia",17
"3144",2004,8,"Liberia",17
"3145",2004,9,"Liberia",21
"3146",2004,10,"Liberia",24
"3147",2004,11,"Liberia",15
"3148",2004,12,"Liberia",5
"3149",2005,1,"Liberia",5
"3150",2005,2,"Liberia",5
"3151",2005,3,"Liberia",2
"3152",2005,4,"Liberia",5
"3153",2005,5,"Liberia",4
"3154",2005,6,"Liberia",7
"3155",2005,7,"Liberia",12
"3156",2005,8,"Liberia",65
"3157",2005,9,"Liberia",144
"3158",2005,10,"Liberia",183
"3159",2005,11,"Liberia",119
"3160",2005,12,"Liberia",93
"3161",2006,1,"Liberia",57
"3162",2006,2,"Liberia",25
"3163",2006,3,"Liberia",9
"3164",2006,4,"Liberia",5
"3165",2006,5,"Liberia",0
"3166",2006,6,"Liberia",5
"3167",2006,7,"Liberia",16
"3168",2006,8,"Liberia",12
"3169",2006,9,"Liberia",17
"3170",2006,10,"Liberia",26
"3171",2006,11,"Liberia",81
"3172",2006,12,"Liberia",339
"3173",2007,1,"Liberia",272
"3174",2007,2,"Liberia",92
"3175",2007,3,"Liberia",41
"3176",2007,4,"Liberia",25
"3177",2007,5,"Liberia",22
"3178",2007,6,"Liberia",136
"3179",2007,7,"Liberia",363
"3180",2007,8,"Liberia",529
"3181",2007,9,"Liberia",485
"3182",2007,10,"Liberia",205
"3183",2007,11,"Liberia",86
"3184",2007,12,"Liberia",27
"3185",2008,1,"Liberia",8
"3186",2008,2,"Liberia",3
"3187",2008,3,"Liberia",1
"3188",2008,4,"Liberia",2
"3189",2008,5,"Liberia",0
"3190",2008,6,"Liberia",3
"3191",2008,7,"Liberia",1
"3192",2008,8,"Liberia",6
"3193",2008,9,"Liberia",6
"3194",2008,10,"Liberia",15
"3195",2008,11,"Liberia",11
"3196",2008,12,"Liberia",7
"3197",2009,1,"Liberia",11
"3198",2009,2,"Liberia",8
"3199",2009,3,"Liberia",0
"3200",2009,4,"Liberia",0
"3201",2009,5,"Liberia",2
"3202",2009,6,"Liberia",3
"3203",2009,7,"Liberia",15
"3204",2009,8,"Liberia",3
"3205",2009,9,"Liberia",0
"3206",2009,10,"Liberia",9
"3207",2009,11,"Liberia",8
"3208",2009,12,"Liberia",22
"3209",2010,1,"Liberia",49
"3210",2010,2,"Liberia",36
"3211",2010,3,"Liberia",16
"3212",2010,4,"Liberia",5
"3213",2010,5,"Liberia",5
"3214",2010,6,"Liberia",27
"3215",2010,7,"Liberia",64
"3216",2010,8,"Liberia",150
"3217",2010,9,"Liberia",108
"3218",2010,10,"Liberia",103
"3219",2010,11,"Liberia",55
"3220",2010,12,"Liberia",39
"3221",2011,1,"Liberia",36
"3222",2011,2,"Liberia",20
"3223",2011,3,"Liberia",20
"3224",2011,4,"Liberia",4
"3225",2011,5,"Liberia",3
"3226",2011,6,"Liberia",2
"3227",2011,7,"Liberia",11
"3228",2011,8,"Liberia",3
"3229",2011,9,"Liberia",9
"3230",2011,10,"Liberia",10
"3231",2011,11,"Liberia",11
"3232",2011,12,"Liberia",10
"3233",2012,1,"Liberia",10
"3234",2012,2,"Liberia",4
"3235",2012,3,"Liberia",4
"3236",2012,4,"Liberia",6
"3237",2012,5,"Liberia",2
"3238",2012,6,"Liberia",10
"3239",2012,7,"Liberia",15
"3240",2012,8,"Liberia",19
"3241",2012,9,"Liberia",36
"3242",2012,10,"Liberia",80
"3243",2012,11,"Liberia",226
"3244",2012,12,"Liberia",273
"3245",2013,1,"Liberia",171
"3246",2013,2,"Liberia",53
"3247",2013,3,"Liberia",17
"3248",2013,4,"Liberia",17
"3249",2013,5,"Liberia",20
"3250",2013,6,"Liberia",21
"3251",2013,7,"Liberia",57
"3252",2013,8,"Liberia",309
"3253",2013,9,"Liberia",434
"3254",2013,10,"Liberia",413
"3255",2013,11,"Liberia",215
"3256",2013,12,"Liberia",88
"3257",2014,1,"Liberia",25
"3258",2014,2,"Liberia",4
"3259",2014,3,"Liberia",1
"3260",2014,4,"Liberia",2
"3261",2014,5,"Liberia",2
"3262",2014,6,"Liberia",1
"3263",2014,7,"Liberia",0
"3264",2014,8,"Liberia",4
"3265",2014,9,"Liberia",4
"3266",2014,10,"Liberia",7
"3267",2014,11,"Liberia",7
"3268",2014,12,"Liberia",12
"3269",2015,1,"Liberia",17
"3270",2015,2,"Liberia",6
"3271",2015,3,"Liberia",5
"3272",2015,4,"Liberia",6
"3273",2015,5,"Liberia",7
"3274",2015,6,"Liberia",8
"3275",2015,7,"Liberia",9
"3276",2015,8,"Liberia",13
"3277",2015,9,"Liberia",15
"3278",2015,10,"Liberia",128
"3279",2015,11,"Liberia",339
"3280",2015,12,"Liberia",68
"3281",2016,1,"Liberia",27
"3282",2016,2,"Liberia",8
"3283",2016,3,"Liberia",12
"3284",2016,4,"Liberia",5
"3285",2016,5,"Liberia",1
"3286",2016,6,"Liberia",12
"3287",2016,7,"Liberia",25
"3288",2016,8,"Liberia",38
"3289",2016,9,"Liberia",46
"3290",2016,10,"Liberia",39
"3291",2016,11,"Liberia",13
"3292",2016,12,"Liberia",18
"3293",2017,1,"Liberia",5
"3294",2017,2,"Liberia",2
"3295",2017,3,"Liberia",2
"3296",2017,4,"Liberia",2
"3297",2017,5,"Liberia",3
"3298",2017,6,"Liberia",3
"3299",2017,7,"Liberia",3
"3300",2017,8,"Liberia",2
"3301",2017,9,"Liberia",4
"3302",2017,10,"Liberia",0
"3303",2017,11,"Liberia",2
"3304",2017,12,"Liberia",0
"3305",2018,1,"Liberia",1
"3306",2018,2,"Liberia",2
"3307",2018,3,"Liberia",0
"3308",2018,4,"Liberia",2
"3309",2018,5,"Liberia",2
"3310",2018,6,"Liberia",7
"3311",2018,7,"Liberia",12
"3312",2018,8,"Liberia",2
"3313",2018,9,"Liberia",6
"3314",2018,10,"Liberia",2
"3315",2018,11,"Liberia",5
"3316",2018,12,"Liberia",0
"3317",2019,1,"Liberia",0
"3318",2019,2,"Liberia",4
"3319",2019,3,"Liberia",2
"3320",2019,4,"Liberia",1
"3321",2019,5,"Liberia",2
"3322",2019,6,"Liberia",0
"3323",2019,7,"Liberia",2
"3324",2019,8,"Liberia",5
"3325",2019,9,"Liberia",3
"3326",2019,10,"Liberia",10
"3327",2019,11,"Liberia",6
"3328",2019,12,"Liberia",0
"3329",2020,1,"Liberia",4
"3330",2020,2,"Liberia",0
"3331",2020,3,"Liberia",0
"3332",2020,4,"Liberia",0
"3333",2020,5,"Liberia",0
"3334",2020,6,"Liberia",0
"3335",2020,7,"Liberia",0
"3336",2020,8,"Liberia",0
"3337",2020,9,"Liberia",0
"3338",2020,10,"Liberia",0
"3339",2020,11,"Liberia",0
"3340",2020,12,"Liberia",0
"3341",2021,1,"Liberia",0
"3342",2021,2,"Liberia",3
"3343",2021,3,"Liberia",0
"3344",2021,4,"Liberia",0
"3345",2021,5,"Liberia",0
"3346",2000,1,"Limon",1
"3347",2000,2,"Limon",6
"3348",2000,3,"Limon",4
"3349",2000,4,"Limon",7
"3350",2000,5,"Limon",16
"3351",2000,6,"Limon",22
"3352",2000,7,"Limon",36
"3353",2000,8,"Limon",56
"3354",2000,9,"Limon",165
"3355",2000,10,"Limon",276
"3356",2000,11,"Limon",395
"3357",2000,12,"Limon",393
"3358",2001,1,"Limon",220
"3359",2001,2,"Limon",115
"3360",2001,3,"Limon",71
"3361",2001,4,"Limon",49
"3362",2001,5,"Limon",51
"3363",2001,6,"Limon",86
"3364",2001,7,"Limon",88
"3365",2001,8,"Limon",105
"3366",2001,9,"Limon",212
"3367",2001,10,"Limon",112
"3368",2001,11,"Limon",81
"3369",2001,12,"Limon",45
"3370",2002,1,"Limon",21
"3371",2002,2,"Limon",33
"3372",2002,3,"Limon",21
"3373",2002,4,"Limon",21
"3374",2002,5,"Limon",38
"3375",2002,6,"Limon",48
"3376",2002,7,"Limon",34
"3377",2002,8,"Limon",94
"3378",2002,9,"Limon",104
"3379",2002,10,"Limon",40
"3380",2002,11,"Limon",10
"3381",2002,12,"Limon",12
"3382",2003,1,"Limon",20
"3383",2003,2,"Limon",7
"3384",2003,3,"Limon",10
"3385",2003,4,"Limon",5
"3386",2003,5,"Limon",19
"3387",2003,6,"Limon",30
"3388",2003,7,"Limon",110
"3389",2003,8,"Limon",132
"3390",2003,9,"Limon",168
"3391",2003,10,"Limon",168
"3392",2003,11,"Limon",227
"3393",2003,12,"Limon",150
"3394",2004,1,"Limon",117
"3395",2004,2,"Limon",167
"3396",2004,3,"Limon",202
"3397",2004,4,"Limon",164
"3398",2004,5,"Limon",233
"3399",2004,6,"Limon",187
"3400",2004,7,"Limon",168
"3401",2004,8,"Limon",103
"3402",2004,9,"Limon",92
"3403",2004,10,"Limon",97
"3404",2004,11,"Limon",35
"3405",2004,12,"Limon",32
"3406",2005,1,"Limon",39
"3407",2005,2,"Limon",45
"3408",2005,3,"Limon",18
"3409",2005,4,"Limon",46
"3410",2005,5,"Limon",43
"3411",2005,6,"Limon",53
"3412",2005,7,"Limon",132
"3413",2005,8,"Limon",179
"3414",2005,9,"Limon",314
"3415",2005,10,"Limon",467
"3416",2005,11,"Limon",154
"3417",2005,12,"Limon",52
"3418",2006,1,"Limon",19
"3419",2006,2,"Limon",35
"3420",2006,3,"Limon",20
"3421",2006,4,"Limon",31
"3422",2006,5,"Limon",27
"3423",2006,6,"Limon",22
"3424",2006,7,"Limon",52
"3425",2006,8,"Limon",24
"3426",2006,9,"Limon",26
"3427",2006,10,"Limon",32
"3428",2006,11,"Limon",95
"3429",2006,12,"Limon",99
"3430",2007,1,"Limon",87
"3431",2007,2,"Limon",101
"3432",2007,3,"Limon",133
"3433",2007,4,"Limon",103
"3434",2007,5,"Limon",176
"3435",2007,6,"Limon",610
"3436",2007,7,"Limon",598
"3437",2007,8,"Limon",504
"3438",2007,9,"Limon",565
"3439",2007,10,"Limon",197
"3440",2007,11,"Limon",74
"3441",2007,12,"Limon",23
"3442",2008,1,"Limon",24
"3443",2008,2,"Limon",23
"3444",2008,3,"Limon",6
"3445",2008,4,"Limon",9
"3446",2008,5,"Limon",13
"3447",2008,6,"Limon",45
"3448",2008,7,"Limon",29
"3449",2008,8,"Limon",11
"3450",2008,9,"Limon",20
"3451",2008,10,"Limon",10
"3452",2008,11,"Limon",37
"3453",2008,12,"Limon",7
"3454",2009,1,"Limon",19
"3455",2009,2,"Limon",7
"3456",2009,3,"Limon",9
"3457",2009,4,"Limon",5
"3458",2009,5,"Limon",9
"3459",2009,6,"Limon",6
"3460",2009,7,"Limon",24
"3461",2009,8,"Limon",12
"3462",2009,9,"Limon",6
"3463",2009,10,"Limon",3
"3464",2009,11,"Limon",3
"3465",2009,12,"Limon",7
"3466",2010,1,"Limon",2
"3467",2010,2,"Limon",1
"3468",2010,3,"Limon",1
"3469",2010,4,"Limon",0
"3470",2010,5,"Limon",3
"3471",2010,6,"Limon",9
"3472",2010,7,"Limon",11
"3473",2010,8,"Limon",19
"3474",2010,9,"Limon",9
"3475",2010,10,"Limon",33
"3476",2010,11,"Limon",81
"3477",2010,12,"Limon",39
"3478",2011,1,"Limon",11
"3479",2011,2,"Limon",8
"3480",2011,3,"Limon",10
"3481",2011,4,"Limon",10
"3482",2011,5,"Limon",25
"3483",2011,6,"Limon",92
"3484",2011,7,"Limon",333
"3485",2011,8,"Limon",394
"3486",2011,9,"Limon",679
"3487",2011,10,"Limon",495
"3488",2011,11,"Limon",208
"3489",2011,12,"Limon",78
"3490",2012,1,"Limon",11
"3491",2012,2,"Limon",10
"3492",2012,3,"Limon",8
"3493",2012,4,"Limon",6
"3494",2012,5,"Limon",13
"3495",2012,6,"Limon",49
"3496",2012,7,"Limon",37
"3497",2012,8,"Limon",61
"3498",2012,9,"Limon",73
"3499",2012,10,"Limon",49
"3500",2012,11,"Limon",42
"3501",2012,12,"Limon",19
"3502",2013,1,"Limon",11
"3503",2013,2,"Limon",20
"3504",2013,3,"Limon",14
"3505",2013,4,"Limon",19
"3506",2013,5,"Limon",38
"3507",2013,6,"Limon",40
"3508",2013,7,"Limon",22
"3509",2013,8,"Limon",31
"3510",2013,9,"Limon",46
"3511",2013,10,"Limon",49
"3512",2013,11,"Limon",16
"3513",2013,12,"Limon",12
"3514",2014,1,"Limon",18
"3515",2014,2,"Limon",20
"3516",2014,3,"Limon",10
"3517",2014,4,"Limon",9
"3518",2014,5,"Limon",21
"3519",2014,6,"Limon",18
"3520",2014,7,"Limon",30
"3521",2014,8,"Limon",75
"3522",2014,9,"Limon",27
"3523",2014,10,"Limon",5
"3524",2014,11,"Limon",3
