ew_start,ew,sum_of_cases,pop,uf
2013-08-11,201333,107,3526220,MT
2013-08-18,201334,119,3526220,MT
2013-08-25,201335,80,3526220,MT
2013-09-01,201336,111,3526220,MT
2013-09-08,201337,133,3526220,MT
2013-09-15,201338,119,3526220,MT
2013-09-22,201339,142,3526220,MT
2013-09-29,201340,149,3526220,MT
2013-10-06,201341,143,3526220,MT
2013-10-13,201342,166,3526220,MT
2013-10-20,201343,201,3526220,MT
2013-10-27,201344,202,3526220,MT
2013-11-03,201345,271,3526220,MT
2013-11-10,201346,257,3526220,MT
2013-11-17,201347,312,3526220,MT
2013-11-24,201348,326,3526220,MT
2013-12-01,201349,332,3526220,MT
2013-12-08,201350,301,3526220,MT
2013-12-15,201351,241,3526220,MT
2013-12-22,201352,196,3526220,MT
2013-12-29,201401,193,3526220,MT
2014-01-05,201402,356,3526220,MT
2014-01-12,201403,344,3526220,MT
2014-01-19,201404,400,3526220,MT
2014-01-26,201405,376,3526220,MT
2014-02-02,201406,470,3526220,MT
2014-02-09,201407,493,3526220,MT
2014-02-16,201408,489,3526220,MT
2014-02-23,201409,423,3526220,MT
2014-03-02,201410,419,3526220,MT
2014-03-09,201411,510,3526220,MT
2014-03-16,201412,478,3526220,MT
2014-03-23,201413,426,3526220,MT
2014-03-30,201414,465,3526220,MT
2014-04-06,201415,444,3526220,MT
2014-04-13,201416,335,3526220,MT
2014-04-20,201417,415,3526220,MT
2014-04-27,201418,307,3526220,MT
2014-05-04,201419,312,3526220,MT
2014-05-11,201420,261,3526220,MT
2014-05-18,201421,229,3526220,MT
2014-05-25,201422,174,3526220,MT
2014-06-01,201423,184,3526220,MT
2014-06-08,201424,142,3526220,MT
2014-06-15,201425,148,3526220,MT
2014-06-22,201426,118,3526220,MT
2014-06-29,201427,100,3526220,MT
2014-07-06,201428,108,3526220,MT
2014-07-13,201429,85,3526220,MT
2014-07-20,201430,95,3526220,MT
2014-07-27,201431,88,3526220,MT
2014-08-03,201432,71,3526220,MT
2014-08-10,201433,98,3526220,MT
2014-08-17,201434,79,3526220,MT
2014-08-24,201435,73,3526220,MT
2014-08-31,201436,80,3526220,MT
2014-09-07,201437,117,3526220,MT
2014-09-14,201438,119,3526220,MT
2014-09-21,201439,85,3526220,MT
2014-09-28,201440,119,3526220,MT
2014-10-05,201441,115,3526220,MT
2014-10-12,201442,93,3526220,MT
2014-10-19,201443,110,3526220,MT
2014-10-26,201444,107,3526220,MT
2014-11-02,201445,116,3526220,MT
2014-11-09,201446,114,3526220,MT
2014-11-16,201447,130,3526220,MT
2014-11-23,201448,155,3526220,MT
2014-11-30,201449,188,3526220,MT
2014-12-07,201450,140,3526220,MT
2014-12-14,201451,132,3526220,MT
2014-12-21,201452,81,3526220,MT
2014-12-28,201453,33,3526220,MT
2015-01-04,201501,239,3526220,MT
2015-01-11,201502,220,3526220,MT
2015-01-18,201503,335,3526220,MT
2015-01-25,201504,285,3526220,MT
2015-02-01,201505,393,3526220,MT
2015-02-08,201506,353,3526220,MT
2015-02-15,201507,451,3526220,MT
2015-02-22,201508,495,3526220,MT
2015-03-01,201509,628,3526220,MT
2015-03-08,201510,776,3526220,MT
2015-03-15,201511,864,3526220,MT
2015-03-22,201512,759,3526220,MT
2015-03-29,201513,909,3526220,MT
2015-04-05,201514,1068,3526220,MT
2015-04-12,201515,1215,3526220,MT
2015-04-19,201516,1299,3526220,MT
2015-04-26,201517,1304,3526220,MT
2015-05-03,201518,1387,3526220,MT
2015-05-10,201519,1414,3526220,MT
2015-05-17,201520,1221,3526220,MT
2015-05-24,201521,1094,3526220,MT
2015-05-31,201522,763,3526220,MT
2015-06-07,201523,739,3526220,MT
2015-06-14,201524,781,3526220,MT
2015-06-21,201525,586,3526220,MT
2015-06-28,201526,486,3526220,MT
2015-07-05,201527,440,3526220,MT
2015-07-12,201528,326,3526220,MT
2015-07-19,201529,349,3526220,MT
2015-07-26,201530,282,3526220,MT
2015-08-02,201531,292,3526220,MT
2015-08-09,201532,376,3526220,MT
2015-08-16,201533,331,3526220,MT
2015-08-23,201534,240,3526220,MT
2015-08-30,201535,256,3526220,MT
2015-09-06,201536,255,3526220,MT
2015-09-13,201537,232,3526220,MT
2015-09-20,201538,250,3526220,MT
2015-09-27,201539,277,3526220,MT
2015-10-04,201540,246,3526220,MT
2015-10-11,201541,297,3526220,MT
2015-10-18,201542,312,3526220,MT
2015-10-25,201543,295,3526220,MT
2015-11-01,201544,390,3526220,MT
2015-11-08,201545,481,3526220,MT
2015-11-15,201546,613,3526220,MT
2015-11-22,201547,853,3526220,MT
2015-11-29,201548,1405,3526220,MT
2015-12-06,201549,1420,3526220,MT
2015-12-13,201550,1090,3526220,MT
2015-12-20,201551,952,3526220,MT
2015-12-27,201552,690,3526220,MT
2016-01-03,201601,2026,3526220,MT
2016-01-10,201602,2203,3526220,MT
2016-01-17,201603,2277,3526220,MT
2016-01-24,201604,2237,3526220,MT
2016-01-31,201605,2436,3526220,MT
2016-02-07,201606,2561,3526220,MT
2016-02-14,201607,2540,3526220,MT
2016-02-21,201608,1958,3526220,MT
2016-02-28,201609,1691,3526220,MT
2016-03-06,201610,1272,3526220,MT
2016-03-13,201611,988,3526220,MT
2016-03-20,201612,792,3526220,MT
2016-03-27,201613,773,3526220,MT
2016-04-03,201614,608,3526220,MT
2016-04-10,201615,502,3526220,MT
2016-04-17,201616,332,3526220,MT
2016-04-24,201617,290,3526220,MT
2016-05-01,201618,267,3526220,MT
2016-05-08,201619,204,3526220,MT
2016-05-15,201620,144,3526220,MT
2016-05-22,201621,128,3526220,MT
2016-05-29,201622,125,3526220,MT
2016-06-05,201623,93,3526220,MT
2016-06-12,201624,73,3526220,MT
2016-06-19,201625,67,3526220,MT
2016-06-26,201626,74,3526220,MT
2016-07-03,201627,69,3526220,MT
2016-07-10,201628,70,3526220,MT
2016-07-17,201629,65,3526220,MT
2016-07-24,201630,57,3526220,MT
2016-07-31,201631,94,3526220,MT
2016-08-07,201632,71,3526220,MT
2016-08-14,201633,91,3526220,MT
2016-08-21,201634,69,3526220,MT
2016-08-28,201635,48,3526220,MT
2016-09-04,201636,76,3526220,MT
2016-09-11,201637,69,3526220,MT
2016-09-18,201638,116,3526220,MT
2016-09-25,201639,87,3526220,MT
2016-10-02,201640,98,3526220,MT
2016-10-09,201641,86,3526220,MT
2016-10-16,201642,90,3526220,MT
2016-10-23,201643,111,3526220,MT
2016-10-30,201644,131,3526220,MT
2016-11-06,201645,120,3526220,MT
2016-11-13,201646,151,3526220,MT
2016-11-20,201647,176,3526220,MT
2016-11-27,201648,238,3526220,MT
2016-12-04,201649,215,3526220,MT
2016-12-11,201650,234,3526220,MT
2016-12-18,201651,195,3526220,MT
2016-12-25,201652,821,3526220,MT
2017-01-01,201701,426,3526220,MT
2017-01-08,201702,344,3526220,MT
2017-01-15,201703,357,3526220,MT
2017-01-22,201704,401,3526220,MT
2017-01-29,201705,419,3526220,MT
2017-02-05,201706,540,3526220,MT
2017-02-12,201707,510,3526220,MT
2017-02-19,201708,486,3526220,MT
2017-02-26,201709,477,3526220,MT
2017-03-05,201710,566,3526220,MT
2017-03-12,201711,495,3526220,MT
2017-03-19,201712,592,3526220,MT
2017-03-26,201713,576,3526220,MT
2017-04-02,201714,449,3526220,MT
2017-04-09,201715,427,3526220,MT
2017-04-16,201716,387,3526220,MT
2017-04-23,201717,303,3526220,MT
2017-04-30,201718,263,3526220,MT
2017-05-07,201719,301,3526220,MT
2017-05-14,201720,288,3526220,MT
2017-05-21,201721,249,3526220,MT
2017-05-28,201722,222,3526220,MT
2017-06-04,201723,157,3526220,MT
2017-06-11,201724,147,3526220,MT
2017-06-18,201725,135,3526220,MT
2017-06-25,201726,143,3526220,MT
2017-07-02,201727,105,3526220,MT
2017-07-09,201728,96,3526220,MT
2017-07-16,201729,82,3526220,MT
2017-07-23,201730,93,3526220,MT
2017-07-30,201731,80,3526220,MT
2017-08-06,201732,95,3526220,MT
2017-08-13,201733,110,3526220,MT
2017-08-20,201734,89,3526220,MT
2017-08-27,201735,67,3526220,MT
2017-09-03,201736,55,3526220,MT
2017-09-10,201737,67,3526220,MT
2017-09-17,201738,61,3526220,MT
2017-09-24,201739,58,3526220,MT
2017-10-01,201740,59,3526220,MT
2017-10-08,201741,60,3526220,MT
2017-10-15,201742,93,3526220,MT
2017-10-22,201743,78,3526220,MT
2017-10-29,201744,79,3526220,MT
2017-11-05,201745,100,3526220,MT
2017-11-12,201746,103,3526220,MT
2017-11-19,201747,122,3526220,MT
2017-11-26,201748,141,3526220,MT
2017-12-03,201749,177,3526220,MT
2017-12-10,201750,141,3526220,MT
2017-12-17,201751,186,3526220,MT
2017-12-24,201752,209,3526220,MT
2017-12-31,201801,363,3526220,MT
2018-01-07,201802,374,3526220,MT
2018-01-14,201803,328,3526220,MT
2018-01-21,201804,420,3526220,MT
2018-01-28,201805,471,3526220,MT
2018-02-04,201806,446,3526220,MT
2018-02-11,201807,370,3526220,MT
2018-02-18,201808,360,3526220,MT
2018-02-25,201809,432,3526220,MT
2018-03-04,201810,374,3526220,MT
2018-03-11,201811,388,3526220,MT
2018-03-18,201812,387,3526220,MT
2018-03-25,201813,249,3526220,MT
2018-04-01,201814,340,3526220,MT
2018-04-04,201815,383,3526220,MT
2018-04-15,201816,327,3526220,MT
2018-04-22,201817,264,3526220,MT
2018-04-29,201818,307,3526220,MT
2018-05-06,201819,278,3526220,MT
2018-05-13,201820,212,3526220,MT
2018-05-20,201821,170,3526220,MT
2018-05-27,201822,164,3526220,MT
2018-06-03,201823,135,3526220,MT
2018-06-10,201824,134,3526220,MT
2018-06-17,201825,113,3526220,MT
2018-06-24,201826,85,3526220,MT
2018-07-01,201827,105,3526220,MT
2018-07-08,201828,78,3526220,MT
2018-07-15,201829,68,3526220,MT
2018-07-22,201830,55,3526220,MT
2018-07-29,201831,60,3526220,MT
2018-08-05,201832,54,3526220,MT
2018-08-12,201833,53,3526220,MT
2018-08-19,201834,60,3526220,MT
2018-08-26,201835,53,3526220,MT
2018-09-02,201836,45,3526220,MT
2018-09-09,201837,67,3526220,MT
2018-09-16,201838,35,3526220,MT
2018-09-23,201839,39,3526220,MT
2018-09-30,201840,42,3526220,MT
2018-10-07,201841,46,3526220,MT
2018-10-14,201842,70,3526220,MT
2018-10-21,201843,59,3526220,MT
2018-10-28,201844,90,3526220,MT
2018-11-04,201845,114,3526220,MT
2018-11-11,201846,85,3526220,MT
2018-11-18,201847,121,3526220,MT
2018-11-25,201848,144,3526220,MT
2018-12-02,201849,193,3526220,MT
2018-12-09,201850,216,3526220,MT
2018-12-16,201851,138,3526220,MT
2018-12-23,201852,162,3526220,MT
2018-12-30,201901,340,3526220,MT
2019-01-06,201902,268,3526220,MT
2019-01-13,201903,257,3526220,MT
2019-01-20,201904,329,3526220,MT
2019-01-27,201905,341,3526220,MT
2019-02-03,201906,324,3526220,MT
2019-02-10,201907,352,3526220,MT
2019-02-17,201908,374,3526220,MT
2019-02-24,201909,332,3526220,MT
2019-03-03,201910,334,3526220,MT
2019-03-10,201911,449,3526220,MT
2019-03-17,201912,457,3526220,MT
2019-03-24,201913,485,3526220,MT
2019-03-31,201914,583,3526220,MT
2019-04-07,201915,532,3526220,MT
2019-04-14,201916,569,3526220,MT
2019-04-21,201917,670,3526220,MT
2019-04-28,201918,659,3526220,MT
2019-05-05,201919,719,3526220,MT
2019-05-12,201920,800,3526220,MT
2019-05-19,201921,776,3526220,MT
2019-05-26,201922,635,3526220,MT
2019-06-02,201923,566,3526220,MT
2019-06-09,201924,500,3526220,MT
2019-06-16,201925,381,3526220,MT
2019-06-23,201926,344,3526220,MT
2019-06-30,201927,284,3526220,MT
2019-07-07,201928,235,3526220,MT
2019-07-14,201929,203,3526220,MT
2019-07-21,201930,172,3526220,MT
2019-07-28,201931,181,3526220,MT
2019-08-04,201932,130,3526220,MT
2019-08-11,201933,163,3526220,MT
2019-08-18,201934,160,3526220,MT
2019-08-25,201935,125,3526220,MT
2019-09-01,201936,126,3526220,MT
2019-09-08,201937,114,3526220,MT
2019-09-15,201938,134,3526220,MT
2019-09-22,201939,106,3526220,MT
2019-09-29,201940,124,3526220,MT
2019-10-06,201941,123,3526220,MT
2019-10-13,201942,132,3526220,MT
2019-10-20,201943,144,3526220,MT
2019-10-27,201944,160,3526220,MT
2019-11-03,201945,165,3526220,MT
2019-11-10,201946,214,3526220,MT
2019-11-17,201947,312,3526220,MT
2019-11-24,201948,311,3526220,MT
2019-12-01,201949,422,3526220,MT
2019-12-08,201950,570,3526220,MT
2019-12-15,201951,460,3526220,MT
2019-12-22,201952,415,3526220,MT
2019-12-29,202001,653,3526220,MT
2020-01-05,202002,1425,3526220,MT
2020-01-12,202003,1773,3526220,MT
2020-01-19,202004,2173,3526220,MT
2020-01-26,202005,2628,3526220,MT
2020-02-02,202006,2695,3526220,MT
2020-02-09,202007,2454,3526220,MT
2020-02-16,202008,2182,3526220,MT
2020-02-23,202009,2032,3526220,MT
2020-03-01,202010,2300,3526220,MT
2020-03-08,202011,2250,3526220,MT
2020-03-15,202012,1730,3526220,MT
2020-03-22,202013,1307,3526220,MT
2020-03-29,202014,1343,3526220,MT
2020-04-05,202015,1306,3526220,MT
2020-04-12,202016,1451,3526220,MT
2020-04-19,202017,1389,3526220,MT
2020-04-26,202018,1436,3526220,MT
2020-05-03,202019,1339,3526220,MT
2020-05-10,202020,1436,3526220,MT
2020-05-17,202021,1364,3526220,MT
2020-05-24,202022,1152,3526220,MT
2020-05-31,202023,1106,3526220,MT
2020-06-07,202024,1022,3526220,MT
2020-06-14,202025,957,3526220,MT
2020-06-21,202026,700,3526220,MT
2020-06-28,202027,586,3526220,MT
2020-07-05,202028,504,3526220,MT
2020-07-12,202029,395,3526220,MT
2020-07-19,202030,395,3526220,MT
2020-07-26,202031,284,3526220,MT
2020-08-02,202032,238,3526220,MT
2020-08-09,202033,243,3526220,MT
2020-08-16,202034,167,3526220,MT
2020-08-23,202035,139,3526220,MT
2020-08-30,202036,165,3526220,MT
2020-09-06,202037,141,3526220,MT
2020-09-13,202038,135,3526220,MT
2020-09-20,202039,137,3526220,MT
2020-09-27,202040,99,3526220,MT
2020-10-04,202041,114,3526220,MT
2020-10-11,202042,89,3526220,MT
2020-10-18,202043,102,3526220,MT
2020-10-25,202044,89,3526220,MT
2020-11-01,202045,134,3526220,MT
2020-11-08,202046,127,3526220,MT
2020-11-15,202047,143,3526220,MT
2020-11-22,202048,145,3526220,MT
2020-11-29,202049,215,3526220,MT
2020-12-06,202050,220,3526220,MT
2020-12-13,202051,185,3526220,MT
2020-12-20,202052,187,3526220,MT
2020-12-27,202053,166,3526220,MT
2021-01-03,202101,511,3526220,MT
2021-01-10,202102,529,3526220,MT
2021-01-17,202103,618,3526220,MT
2021-01-24,202104,690,3526220,MT
2021-01-31,202105,784,3526220,MT
2021-02-07,202106,724,3526220,MT
2021-02-14,202107,1014,3526220,MT
2021-02-21,202108,888,3526220,MT
2021-02-28,202109,950,3526220,MT
2021-03-07,202110,856,3526220,MT
2021-03-14,202111,870,3526220,MT
2021-03-21,202112,843,3526220,MT
2021-03-28,202113,825,3526220,MT
2021-04-04,202114,947,3526220,MT
2021-04-11,202115,1009,3526220,MT
2021-04-18,202116,967,3526220,MT
2021-04-25,202117,987,3526220,MT
2021-05-02,202118,964,3526220,MT
2021-05-09,202119,955,3526220,MT
2021-05-16,202120,873,3526220,MT
2021-05-23,202121,897,3526220,MT
2021-05-30,202122,868,3526220,MT
2021-06-06,202123,881,3526220,MT
2021-06-13,202124,738,3526220,MT
2021-06-20,202125,718,3526220,MT
2021-06-27,202126,572,3526220,MT
2021-07-04,202127,516,3526220,MT
2021-07-11,202128,419,3526220,MT
2021-07-18,202129,412,3526220,MT
2021-07-25,202130,323,3526220,MT
2021-08-01,202131,266,3526220,MT
2021-08-08,202132,226,3526220,MT
2021-08-15,202133,254,3526220,MT
2021-08-22,202134,242,3526220,MT
2021-08-29,202135,162,3526220,MT
2021-09-05,202136,164,3526220,MT
2021-09-12,202137,204,3526220,MT
2021-09-19,202138,218,3526220,MT
2021-09-26,202139,236,3526220,MT
2021-10-03,202140,209,3526220,MT
2021-10-10,202141,257,3526220,MT
2021-10-17,202142,259,3526220,MT
2021-10-24,202143,344,3526220,MT
2021-10-31,202144,383,3526220,MT
2021-11-07,202145,427,3526220,MT
2021-11-14,202146,596,3526220,MT
2021-11-21,202147,698,3526220,MT
2021-11-28,202148,930,3526220,MT
2021-12-05,202149,1103,3526220,MT
2021-12-12,202150,950,3526220,MT
2021-12-19,202151,641,3526220,MT
2021-12-26,202152,139,3526220,MT
2022-01-02,202201,1687,3526220,MT
2022-01-09,202202,1725,3526220,MT
2022-01-16,202203,1748,3526220,MT
2022-01-23,202204,1723,3526220,MT
2022-01-30,202205,1884,3526220,MT
2022-02-06,202206,1729,3526220,MT
2022-02-13,202207,1567,3526220,MT
2022-02-20,202208,1369,3526220,MT
2022-02-27,202209,1715,3526220,MT
2022-03-06,202210,1776,3526220,MT
2022-03-13,202211,2009,3526220,MT
2022-03-20,202212,2338,3526220,MT
2022-03-27,202213,2466,3526220,MT
2022-04-03,202214,2519,3526220,MT
2022-04-10,202215,2502,3526220,MT
2022-04-17,202216,2723,3526220,MT
2022-04-24,202217,2665,3526220,MT
2022-05-01,202218,2356,3526220,MT
2022-05-08,202219,2108,3526220,MT
2022-05-15,202220,1786,3526220,MT
2022-05-22,202221,1493,3526220,MT
2022-05-29,202222,1367,3526220,MT
2022-06-05,202223,1177,3526220,MT
2022-06-12,202224,889,3526220,MT
2022-06-19,202225,920,3526220,MT
2022-06-26,202226,787,3526220,MT
2022-07-03,202227,650,3526220,MT
2022-07-10,202228,591,3526220,MT
2022-07-17,202229,474,3526220,MT
2022-07-24,202230,392,3526220,MT
2022-07-31,202231,340,3526220,MT
2022-08-07,202232,307,3526220,MT
2022-08-14,202233,316,3526220,MT
2022-08-21,202234,335,3526220,MT
2022-08-28,202235,274,3526220,MT
2022-09-04,202236,224,3526220,MT
2022-09-11,202237,258,3526220,MT
2022-09-18,202238,204,3526220,MT
2022-09-25,202239,228,3526220,MT
2022-10-02,202240,241,3526220,MT
2022-10-09,202241,268,3526220,MT
2022-10-16,202242,384,3526220,MT
2022-10-23,202243,317,3526220,MT
2022-10-30,202244,344,3526220,MT
2022-11-06,202245,455,3526220,MT
2022-11-13,202246,470,3526220,MT
2022-11-20,202247,433,3526220,MT
2022-11-27,202248,452,3526220,MT
2022-12-04,202249,372,3526220,MT
2022-12-11,202250,120,3526220,MT
2022-12-18,202251,15,3526220,MT
2022-12-25,202252,202,3526220,MT
2023-01-01,202301,726,3526220,MT
2023-01-08,202302,770,3526220,MT
2023-01-15,202303,945,3526220,MT
2023-01-22,202304,919,3526220,MT
2023-01-29,202305,1144,3526220,MT
2023-02-05,202306,1492,3784239,MT
2023-02-12,202307,1430,3784239,MT
2023-02-19,202308,1333,3784239,MT
2023-02-26,202309,1609,3784239,MT
2023-03-05,202310,1645,3784239,MT
2023-03-12,202311,1685,3784239,MT
2023-03-19,202312,2139,3784239,MT
2023-03-26,202313,2282,3784239,MT
2023-04-02,202314,2162,3784239,MT
2023-04-09,202315,2612,3784239,MT
2023-04-16,202316,2284,3784239,MT
2023-04-23,202317,1941,3784239,MT
2023-04-30,202318,2249,3784239,MT
2023-05-07,202319,1874,3784239,MT
2023-05-14,202320,1671,3784239,MT
2023-05-21,202321,1362,3784239,MT
2023-05-28,202322,1106,3784239,MT
2023-06-04,202323,926,3784239,MT
2023-06-11,202324,742,3784239,MT
2023-06-18,202325,706,3784239,MT
2023-06-25,202326,645,3784239,MT
2023-07-02,202327,545,3784239,MT
2023-07-09,202328,454,3784239,MT
2023-07-16,202329,431,3784239,MT
2023-07-23,202330,383,3784239,MT
2023-07-30,202331,426,3784239,MT
2023-08-06,202332,350,3784239,MT
2023-08-13,202333,330,3784239,MT
2023-08-20,202334,293,3784239,MT
2023-08-27,202335,277,3784239,MT
2023-09-03,202336,221,3784239,MT
2023-09-10,202337,286,3784239,MT
2023-09-17,202338,301,3784239,MT
2023-09-24,202339,249,3784239,MT
2023-10-01,202340,273,3784239,MT
2023-10-08,202341,286,3784239,MT
2023-10-15,202342,338,3784239,MT
2023-10-22,202343,332,3784239,MT
2023-10-29,202344,288,3784239,MT
2023-11-05,202345,364,3784239,MT
2023-11-12,202346,308,3784239,MT
2023-11-19,202347,393,3784239,MT
2023-11-26,202348,368,3784239,MT
2023-12-03,202349,377,3784239,MT
2023-12-10,202350,278,3784239,MT
2023-12-17,202351,128,3784239,MT
2023-12-24,202352,235,3784239,MT
2023-12-31,202401,853,3784239,MT
2024-01-07,202402,950,3784239,MT
2024-01-14,202403,1280,3784239,MT
2024-01-21,202404,1476,3784239,MT
2024-01-28,202405,1931,3784239,MT
2024-02-04,202406,2208,3784239,MT
2024-02-11,202407,2439,3784239,MT
2024-02-18,202408,2804,3784239,MT
2024-02-25,202409,2726,3784239,MT
2024-03-03,202410,2360,3784239,MT
2024-03-10,202411,2718,3784239,MT
2024-03-17,202412,2764,3784239,MT
2024-03-24,202413,2332,3784239,MT
2024-03-31,202414,3241,3784239,MT
2024-04-07,202415,3344,3784239,MT
2024-04-14,202416,3942,3784239,MT
2024-04-21,202417,3840,3784239,MT
2024-04-28,202418,3922,3784239,MT
2024-05-05,202419,3833,3784239,MT
2024-05-12,202420,2999,3784239,MT
2024-05-19,202421,2057,3784239,MT
2024-05-26,202422,1154,3784239,MT
2024-06-02,202423,1288,3784239,MT
2024-06-09,202424,855,3784239,MT
2024-06-16,202425,642,3784239,MT
2024-06-23,202426,158,3784239,MT
2010-01-03,201001,131,9609816,PE
2010-01-10,201002,147,9609816,PE
2010-01-17,201003,172,9609816,PE
2010-01-24,201004,225,9609816,PE
2010-01-31,201005,321,9609816,PE
2010-02-07,201006,351,9609816,PE
2010-02-14,201007,580,9609816,PE
2010-02-21,201008,688,9609816,PE
2010-02-28,201009,841,9609816,PE
2010-03-07,201010,974,9609816,PE
2010-03-14,201011,1064,9609816,PE
2010-03-21,201012,1260,9609816,PE
2010-03-28,201013,1255,9609816,PE
2010-04-04,201014,1524,9609816,PE
2010-04-11,201015,1470,9609816,PE
2010-04-18,201016,1672,9609816,PE
2010-04-25,201017,1976,9609816,PE
2010-05-02,201018,2125,9609816,PE
2010-05-09,201019,2642,9609816,PE
2010-05-16,201020,2854,9609816,PE
2010-05-23,201021,2944,9609816,PE
2010-05-30,201022,3250,9609816,PE
2010-06-06,201023,3055,9609816,PE
2010-06-13,201024,2301,9609816,PE
2010-06-20,201025,2202,9609816,PE
2010-06-27,201026,2602,9609816,PE
2010-07-04,201027,2377,9609816,PE
2010-07-11,201028,2119,9609816,PE
2010-07-18,201029,2112,9609816,PE
2010-07-25,201030,1785,9609816,PE
2010-08-01,201031,1619,9609816,PE
2010-08-08,201032,1510,9609816,PE
2010-08-15,201033,1205,9609816,PE
2010-08-22,201034,984,9609816,PE
2010-08-29,201035,723,9609816,PE
2010-09-05,201036,739,9609816,PE
2010-09-12,201037,565,9609816,PE
2010-09-19,201038,501,9609816,PE
2010-09-26,201039,440,9609816,PE
2010-10-03,201040,336,9609816,PE
2010-10-10,201041,299,9609816,PE
2010-10-17,201042,286,9609816,PE
2010-10-24,201043,284,9609816,PE
2010-10-31,201044,290,9609816,PE
2010-11-07,201045,281,9609816,PE
2010-11-14,201046,345,9609816,PE
2010-11-21,201047,327,9609816,PE
2010-11-28,201048,288,9609816,PE
2010-12-05,201049,309,9609816,PE
2010-12-12,201050,320,9609816,PE
2010-12-19,201051,266,9609816,PE
2010-12-26,201052,326,9609816,PE
2011-01-02,201101,354,9609816,PE
2011-01-09,201102,468,9609816,PE
2011-01-16,201103,412,9609816,PE
2011-01-23,201104,505,9609816,PE
2011-01-30,201105,698,9609816,PE
2011-02-06,201106,848,9609816,PE
2011-02-13,201107,846,9609816,PE
2011-02-20,201108,889,9609816,PE
2011-02-27,201109,915,9609816,PE
2011-03-06,201110,1184,9609816,PE
2011-03-13,201111,1560,9609816,PE
2011-03-20,201112,1714,9609816,PE
2011-03-27,201113,1676,9609816,PE
2011-04-03,201114,1604,9609816,PE
2011-04-10,201115,1401,9609816,PE
2011-04-17,201116,1215,9609816,PE
2011-04-24,201117,1154,9609816,PE
2011-05-01,201118,1212,9609816,PE
